sep=,
"Time","Global Solar","Generic flat plate PV Solar Altitude","Generic flat plate PV Solar Azimuth","Generic flat plate PV Angle of Incidence","Generic flat plate PV Incident Solar","Generic flat plate PV Power Output","Wind Speed","Generic 1.5 MW Power Output","Generic 1.5 MW Operating Status","AC Primary Load","AC Primary Load Served","Autosize Genset Power Output","Autosize Genset Operating Status","Autosize Genset Fuel","Generic Large Genset (size-your-own) Power Output","Generic Large Genset (size-your-own) Operating Status","Generic Large Genset (size-your-own) Fuel","Total Electrical Load Served","Renewable Penetration","Excess Electrical Production","Unmet Electrical Load","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","Generic 1kWh Li-Ion Maximum Charge Power","Generic 1kWh Li-Ion Maximum Discharge Power","Generic 1kWh Li-Ion Charge Power","Generic 1kWh Li-Ion Discharge Power","Generic 1kWh Li-Ion Input Power","Generic 1kWh Li-Ion Energy Content","Generic 1kWh Li-Ion State of Charge","Generic 1kWh Li-Ion Energy Cost","Electrolyzer Input","Electrolyzer Output","Stored Hydrogen","Excess Hydrogen","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","m/s","kW","status","kW","kW","kW","status","kg","kW","status","L","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kWh","%","$/kWh","kW","kg/hr","kg","kg/hr","kW","kW","kW","kW"
"11/1/2007 11:00:00 PM","0","0","167.9337","90","0","0","11.04619","121500","0","45937.36","45937.36","0","-3","0","0","0","0","45937.36","264.4906","0","0","121500","0","0","75562.65","71784.52","121233.1","602521","71784.52","0","71784.52","890744.8","94.99699","0.00179098","0","0","100","0","111281.1","0","121500","602521"
"11/2/2007 12:00:00 AM","0","0","-169.1961","90","0","0","6.6111","60775.11","0","11271.88","11271.88","0","-3","0","0","0","0","11271.88","539.1745","0","0","60775.11","0","0","49503.23","47028.07","49448.57","667127.1","47028.07","0","47028.07","935359.6","99.7551","0.001789715","0","0","100","0","42786.62","0","60775.11","667127.1"
"11/2/2007 1:00:00 AM","0","0","-147.5673","90","0","0","7.073642","73783.39","0","14642","14642","0","-3","0","0","0","0","14642","503.916","56593.48","0","73783.39","0","0","2547.905","2420.51","2420.51","709452.3","2420.51","0","2420.51","937655.9","100","0.00178965","0","0","100","0","52997.9","0","73783.39","709452.3"
"11/2/2007 2:00:00 AM","0","0","-128.9206","90","0","0","2.117331","0","0","11757.52","11757.52","0","-3","0","0","0","0","11757.52","0","0","0.000000000001818989","0","12376.34","11757.52","0","0","0","711630.8","0","12376.34","-12376.34","924610.1","98.60868","0.00178965","0","0","100","0","12933.28","0","0","711630.8"
"11/2/2007 3:00:00 AM","0","0","-113.2024","90","0","0","3.405179","8919.461","0","17940.9","17940.9","0","-3","0","0","0","0","17940.9","49.71578","0","0","8919.461","9496.257","9021.443","0","0","13751.49","699254.4","0","9496.257","-9496.257","914600.1","97.54113","0.00178965","0","0","100","0","24194.72","0","8919.461","699254.4"
"11/2/2007 4:00:00 AM","0","0","-99.58302","90","0","0","3.274558","7955.89","0","14406.26","14406.26","0","-3","0","0","0","0","14406.26","55.22521","0","0","7955.89","6789.868","6450.375","0","0","24302.89","689758.2","0","6789.868","-6789.868","907443","96.77782","0.00178965","0","0","100","0","19824.84","0","7955.89","689758.2"
"11/2/2007 5:00:00 AM","0","0","-87.18783","90","0","0","5.035571","26949.86","0","20907.45","20907.45","0","-3","0","0","0","0","20907.45","128.9008","0","0","26949.86","0","0","6042.417","5740.296","31847.19","682968.3","5740.296","0","5740.296","912888.7","97.3586","0.001789496","0","0","100","0","36473.12","0","26949.86","682968.3"
"11/2/2007 6:00:00 AM","0","0","-75.29648","90","0","0","4.045283","14280.58","0","30694.28","30694.28","0","-3","0","0","0","0","30694.28","46.52522","0","0.000000000003637979","14280.58","17277.58","16413.7","0","0","26106.89","688134.6","0","17277.58","-17277.58","894676.6","95.4163","0.001789496","0","0","100","0","40904","0","14280.58","688134.6"
"11/2/2007 7:00:00 AM","0.007433697","0","-63.33583","90","0","0","5.407506","32972.31","0","45708.69","45708.69","0","-3","0","0","0","0","45708.69","72.13577","0","0","32972.31","13406.71","12736.37","0","0","45304.2","670857","0","13406.71","-13406.71","880544.6","93.90915","0.001789496","0","0","100","0","66765.71","0","32972.31","670857"
"11/2/2007 8:00:00 AM","0.06133047","7.174529","-50.85231","54.46239","0.08457797","1381.594","8.374342","107653.4","0","37510.03","37510.03","0","-3","0","0","0","0","37510.03","290.6822","8228.669","0","109035","0","0","61914.68","58818.95","60200.54","657450.3","60200.54","0","60200.54","937655.9","100","0.00178788","0","0","100","0","95087.73","1105.275","107653.4","658831.9"
"11/2/2007 9:00:00 AM","0.1197681","13.2829","-37.52511","40.48442","0.15419","2518.717","9.929697","120427","0","43718.39","43718.39","0","-3","0","0","0","0","43718.39","281.222","79227.34","0","122945.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00178788","0","0","100","0","108303.7","2014.974","120427","714149.5"
"11/2/2007 10:00:00 AM","0.2196023","17.71736","-23.23418","27.36452","0.427082","6976.45","10.73094","121468.6","0","52487.04","52487.04","0","-3","0","0","0","0","52487.04","244.7177","75958.05","0","128445.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00178788","0","0","100","0","118470.1","5581.16","121468.6","718607.2"
